osmid,y,x,highway,street_count,ref,geometry
4158740807,40.7114021,-74.0036437,,3,,POINT (-74.0036437 40.7114021)
4158749895,40.708837,-73.9993506,,2,,POINT (-73.9993506 40.708837)
4158753824,40.7111417,-74.0030492,motorway_junction,3,,POINT (-74.0030492 40.7111417)
4158760599,40.7117654,-73.9999968,,1,,POINT (-73.9999968 40.7117654)
4158796735,40.7132851,-73.9990758,,3,,POINT (-73.9990758 40.7132851)
4158807592,40.7132906,-73.9982694,,3,,POINT (-73.9982694 40.7132906)
4161568888,40.7310019,-73.974057,traffic_signals,4,,POINT (-73.974057 40.7310019)
4163883691,40.7839392,-73.9523473,traffic_signals,4,,POINT (-73.9523473 40.7839392)
4163940359,40.8058118,-73.9507375,traffic_signals,4,,POINT (-73.9507375 40.8058118)
4202908174,40.7282339,-74.0023601,,3,,POINT (-74.0023601 40.7282339)
4205440426,40.824705,-73.944268,traffic_signals,3,,POINT (-73.944268 40.824705)
4205440429,40.8280452,-73.9425031,traffic_signals,4,,POINT (-73.9425031 40.8280452)
4207143418,40.7203196,-74.0120513,traffic_signals,4,,POINT (-74.0120513 40.7203196)
4207143421,40.7229787,-74.0115025,traffic_signals,4,,POINT (-74.0115025 40.7229787)
4207802391,40.7048188,-74.0167012,,3,,POINT (-74.0167012 40.7048188)
4207806923,40.710912,-73.9922162,traffic_signals,4,,POINT (-73.9922162 40.710912)
4207863943,40.8198059,-73.9367953,,4,,POINT (-73.9367953 40.8198059)
4207913309,40.7554715,-73.9947995,,3,,POINT (-73.9947995 40.7554715)
4207962275,40.7963136,-73.9382919,traffic_signals,4,,POINT (-73.9382919 40.7963136)
4235734223,40.7298108,-73.988692,,3,,POINT (-73.988692 40.7298108)
4235734225,40.729932,-73.9886028,,3,,POINT (-73.9886028 40.729932)
4274141356,40.740344,-73.9731358,,4,,POINT (-73.9731358 40.740344)
4288677093,40.7615618,-73.966589,traffic_signals,4,,POINT (-73.966589 40.7615618)
4300940094,40.7171005,-73.9826968,,3,,POINT (-73.9826968 40.7171005)
4320028826,40.7337334,-74.0027408,,4,,POINT (-74.0027408 40.7337334)
4321748237,40.7284697,-74.0028017,,4,,POINT (-74.0028017 40.7284697)
4321748238,40.7283741,-74.0028488,,4,,POINT (-74.0028488 40.7283741)
4332491210,40.7227585,-73.9878608,,3,,POINT (-73.9878608 40.7227585)
4347534767,40.7645689,-73.9736594,traffic_signals,4,,POINT (-73.9736594 40.7645689)
4347534783,40.7649193,-73.9725564,traffic_signals,4,,POINT (-73.9725564 40.7649193)
4347550065,40.768263,-73.981474,,3,,POINT (-73.981474 40.768263)
4347550071,40.7681044,-73.9813948,,3,,POINT (-73.9813948 40.7681044)
4347550074,40.7675992,-73.980785,,3,,POINT (-73.980785 40.7675992)
4375208206,40.7147078,-73.9824653,traffic_signals,4,,POINT (-73.9824653 40.7147078)
4412043541,40.7430812,-73.9722255,,3,,POINT (-73.9722255 40.7430812)
4443775464,40.7496742,-73.9952961,traffic_signals,4,,POINT (-73.9952961 40.7496742)
4443775465,40.7502936,-73.9948451,traffic_signals,4,,POINT (-73.9948451 40.7502936)
4461990857,40.7503422,-73.9910985,traffic_signals,3,,POINT (-73.9910985 40.7503422)
4477147269,40.7158245,-73.9948751,traffic_signals,4,,POINT (-73.9948751 40.7158245)
4477147270,40.7159115,-73.9950346,traffic_signals,3,,POINT (-73.9950346 40.7159115)
4478001045,40.7225365,-73.987092,traffic_signals,4,,POINT (-73.987092 40.7225365)
4487582555,40.7112524,-73.9896443,traffic_signals,3,,POINT (-73.9896443 40.7112524)
4487582556,40.7126663,-73.9898655,,3,,POINT (-73.9898655 40.7126663)
4487582557,40.7119812,-73.9897583,,3,,POINT (-73.9897583 40.7119812)
4491359481,40.7552917,-73.9949335,traffic_signals,4,,POINT (-73.9949335 40.7552917)
4492821528,40.7384641,-74.0037634,,3,,POINT (-74.0037634 40.7384641)
4506716195,40.7160156,-73.9954504,traffic_signals,3,,POINT (-73.9954504 40.7160156)
4515465264,40.8303722,-73.9401371,traffic_signals,4,,POINT (-73.9401371 40.8303722)
4515465265,40.8687597,-73.9311686,,4,,POINT (-73.9311686 40.8687597)
4557495130,40.774231,-73.9811332,traffic_signals,4,,POINT (-73.9811332 40.774231)
4557517549,40.7515002,-73.997716,traffic_signals,4,,POINT (-73.997716 40.7515002)
4557517550,40.7416809,-74.0049194,traffic_signals,3,,POINT (-74.0049194 40.7416809)
4557517552,40.7421252,-74.0045542,,3,,POINT (-74.0045542 40.7421252)
4557517554,40.740988,-74.0054364,traffic_signals,3,,POINT (-74.0054364 40.740988)
4557517555,40.7402804,-74.0059045,,4,,POINT (-74.0059045 40.7402804)
4561384853,40.7139735,-74.0030237,traffic_signals,3,,POINT (-74.0030237 40.7139735)
4562863353,40.7700936,-73.9494513,,3,,POINT (-73.9494513 40.7700936)
4597668020,40.7458228,-73.9823245,traffic_signals,4,,POINT (-73.9823245 40.7458228)
4597668023,40.7360007,-73.9894916,traffic_signals,3,,POINT (-73.9894916 40.7360007)
4597668026,40.7371699,-73.9886291,traffic_signals,4,,POINT (-73.9886291 40.7371699)
4597668028,40.7383383,-73.9877778,traffic_signals,4,,POINT (-73.9877778 40.7383383)
4597668029,40.7408706,-73.9859325,traffic_signals,4,,POINT (-73.9859325 40.7408706)
4597668030,40.7433448,-73.9841296,traffic_signals,4,,POINT (-73.9841296 40.7433448)
4597668031,40.7427282,-73.9845789,traffic_signals,4,,POINT (-73.9845789 40.7427282)
4597668032,40.7421093,-73.9850299,traffic_signals,4,,POINT (-73.9850299 40.7421093)
4597668033,40.7445912,-73.9832311,traffic_signals,4,,POINT (-73.9832311 40.7445912)
4597668035,40.7353655,-73.9899712,traffic_signals,3,,POINT (-73.9899712 40.7353655)
4597668036,40.7365712,-73.9890672,traffic_signals,4,,POINT (-73.9890672 40.7365712)
4597668038,40.7377528,-73.9882045,traffic_signals,4,,POINT (-73.9882045 40.7377528)
4597668039,40.7389179,-73.9873554,traffic_signals,4,,POINT (-73.9873554 40.7389179)
4597668040,40.7395407,-73.9869016,traffic_signals,4,,POINT (-73.9869016 40.7395407)
4597668041,40.7402148,-73.98641,traffic_signals,4,,POINT (-73.98641 40.7402148)
4597668042,40.7414834,-73.985486,traffic_signals,4,,POINT (-73.985486 40.7414834)
4597668043,40.7439728,-73.9836755,traffic_signals,4,,POINT (-73.9836755 40.7439728)
4597668044,40.7452064,-73.9827891,traffic_signals,4,,POINT (-73.9827891 40.7452064)
4602414021,40.7237608,-74.0061172,,3,,POINT (-74.0061172 40.7237608)
4616536348,40.7244231,-74.006055,traffic_signals,4,,POINT (-74.006055 40.7244231)
4616536351,40.7256907,-74.0058541,traffic_signals,4,,POINT (-74.0058541 40.7256907)
4616536352,40.7250366,-74.0059578,traffic_signals,3,,POINT (-74.0059578 40.7250366)
4629486879,40.7234955,-74.0077224,,3,,POINT (-74.0077224 40.7234955)
4679523598,40.7336357,-74.0026286,traffic_signals,3,,POINT (-74.0026286 40.7336357)
4682935360,40.772163,-73.9917542,,3,,POINT (-73.9917542 40.772163)
4682935365,40.7726974,-73.9910498,stop,3,,POINT (-73.9910498 40.7726974)
4708064890,40.805728,-73.9544117,traffic_signals,4,,POINT (-73.9544117 40.805728)
4754091366,40.7157929,-74.0066159,,3,,POINT (-74.0066159 40.7157929)
4778174564,40.7218075,-74.0064418,traffic_signals,4,,POINT (-74.0064418 40.7218075)
4779073677,40.7830347,-73.9440388,traffic_signals,4,,POINT (-73.9440388 40.7830347)
4779073679,40.7832515,-73.9447201,traffic_signals,5,,POINT (-73.9447201 40.7832515)
4779073680,40.7829268,-73.9441165,traffic_signals,4,,POINT (-73.9441165 40.7829268)
4814440062,40.8613637,-73.9252612,,3,,POINT (-73.9252612 40.8613637)
4841945993,40.7337978,-74.0044748,,3,,POINT (-74.0044748 40.7337978)
4841945995,40.7333819,-74.0043633,traffic_signals,3,,POINT (-74.0043633 40.7333819)
4862610026,40.7596371,-73.970072,traffic_signals,4,,POINT (-73.970072 40.7596371)
4872623863,40.7460777,-74.0080022,,3,,POINT (-74.0080022 40.7460777)
4878831008,40.713153,-74.0041097,traffic_signals,4,,POINT (-74.0041097 40.713153)
4886250352,40.7609238,-73.9573589,,3,,POINT (-73.9573589 40.7609238)
4888388399,40.810843,-73.95068,traffic_signals,4,,POINT (-73.95068 40.810843)
4899886546,40.7518021,-74.008024,traffic_signals,3,,POINT (-74.008024 40.7518021)
4899886584,40.7538388,-74.0072533,traffic_signals,3,,POINT (-74.0072533 40.7538388)
5004570627,40.8010338,-73.9711777,traffic_signals,4,,POINT (-73.9711777 40.8010338)
5004570630,40.8075991,-73.966962,traffic_signals,5,,POINT (-73.966962 40.8075991)
5004570631,40.8082218,-73.966476,traffic_signals,4,,POINT (-73.966476 40.8082218)
5004570632,40.8088175,-73.9657902,traffic_signals,5,,POINT (-73.9657902 40.8088175)
5004570644,40.8069441,-73.9673729,traffic_signals,4,,POINT (-73.9673729 40.8069441)
5004570651,40.8036478,-73.9692822,traffic_signals,4,,POINT (-73.9692822 40.8036478)
5004570653,40.8107511,-73.9643865,traffic_signals,3,,POINT (-73.9643865 40.8107511)
5048446874,40.8481999,-73.9413247,,3,,POINT (-73.9413247 40.8481999)
5048446875,40.8490098,-73.9410524,,3,,POINT (-73.9410524 40.8490098)
5051482018,40.8688397,-73.9316097,,2,,POINT (-73.9316097 40.8688397)
5071822871,40.8681842,-73.919497,,3,,POINT (-73.919497 40.8681842)
5079840928,40.71572,-73.9787954,,3,,POINT (-73.9787954 40.71572)
5079840929,40.7177385,-73.985479,,3,,POINT (-73.985479 40.7177385)
5131026388,40.7447916,-73.9758876,traffic_signals,4,,POINT (-73.9758876 40.7447916)
5137743341,40.7342233,-73.9747585,,3,,POINT (-73.9747585 40.7342233)
5137747688,40.7353722,-73.9748022,,4,,POINT (-73.9748022 40.7353722)
5137978709,40.7323695,-73.9743536,,3,,POINT (-73.9743536 40.7323695)
5145323793,40.7267944,-73.9720829,,1,,POINT (-73.9720829 40.7267944)
5145330172,40.7292368,-73.9734571,,1,,POINT (-73.9734571 40.7292368)
5145531517,40.7312335,-73.9739988,,3,,POINT (-73.9739988 40.7312335)
5151708184,40.7277347,-74.0031249,crossing,3,,POINT (-74.0031249 40.7277347)
5159433792,40.7219524,-73.9962656,traffic_signals,4,,POINT (-73.9962656 40.7219524)
5161246307,40.7161492,-73.9961338,traffic_signals,5,,POINT (-73.9961338 40.7161492)
5163687759,40.7578199,-73.9594365,,1,,POINT (-73.9594365 40.7578199)
5165632724,40.756043,-74.0005227,,3,,POINT (-74.0005227 40.756043)
5173594703,40.7176795,-73.9848249,crossing,3,,POINT (-73.9848249 40.7176795)
5174867983,40.7173006,-73.9794215,turning_circle,1,,POINT (-73.9794215 40.7173006)
5216470727,40.7230023,-74.0050623,traffic_signals,4,,POINT (-74.0050623 40.7230023)
5286408252,40.7340705,-73.9777111,traffic_signals,3,,POINT (-73.9777111 40.7340705)
5333189421,40.8314909,-73.9355196,,3,,POINT (-73.9355196 40.8314909)
5333189422,40.8315256,-73.9356297,,3,,POINT (-73.9356297 40.8315256)
5333189423,40.8312003,-73.93571,,3,,POINT (-73.93571 40.8312003)
5333189424,40.8312441,-73.935819,,3,,POINT (-73.935819 40.8312441)
5333189426,40.8309992,-73.9358552,traffic_signals,4,,POINT (-73.9358552 40.8309992)
5333189427,40.8307376,-73.9360476,,4,,POINT (-73.9360476 40.8307376)
5333189428,40.8305317,-73.9362077,,3,,POINT (-73.9362077 40.8305317)
5378284711,40.7087864,-74.0008364,,3,,POINT (-74.0008364 40.7087864)
5378686574,40.8147982,-73.9361896,traffic_signals,4,,POINT (-73.9361896 40.8147982)
5426969134,40.755104,-73.9619994,motorway_junction,3,11,POINT (-73.9619994 40.755104)
5482291262,40.8044078,-73.9324189,,3,,POINT (-73.9324189 40.8044078)
5542680310,40.7658448,-73.9634512,,3,,POINT (-73.9634512 40.7658448)
5542680312,40.7657768,-73.9630103,,3,,POINT (-73.9630103 40.7657768)
5542680313,40.7656844,-73.9630757,,3,,POINT (-73.9630757 40.7656844)
5545401594,40.7502671,-73.9986254,,4,,POINT (-73.9986254 40.7502671)
5550244687,40.7648965,-73.9612132,,3,,POINT (-73.9612132 40.7648965)
5550244688,40.7650445,-73.9615991,,3,,POINT (-73.9615991 40.7650445)
5550244689,40.7651489,-73.9615207,,3,,POINT (-73.9615207 40.7651489)
5676585287,40.799116,-73.9250547,toll_gantry,3,,POINT (-73.9250547 40.799116)
5706568625,40.7699178,-73.9805837,traffic_signals,3,,POINT (-73.9805837 40.7699178)
5706568658,40.713169,-73.9926598,traffic_signals,4,,POINT (-73.9926598 40.713169)
5706568771,40.7642754,-73.9730294,traffic_signals,4,,POINT (-73.9730294 40.7642754)
5706569898,40.7184349,-74.0005291,traffic_signals,4,,POINT (-74.0005291 40.7184349)
5706569905,40.716871,-74.004026,traffic_signals,4,,POINT (-74.004026 40.716871)
5730369220,40.7501036,-74.006123,crossing,3,,POINT (-74.006123 40.7501036)
5749215967,40.7858728,-73.93985,,3,,POINT (-73.93985 40.7858728)
5763775589,40.8150353,-73.9586275,traffic_signals,3,,POINT (-73.9586275 40.8150353)
5779545445,40.7478125,-73.9683571,motorway_junction,3,8,POINT (-73.9683571 40.7478125)
5796726888,40.7143885,-73.9925624,,4,,POINT (-73.9925624 40.7143885)
5798966629,40.7229688,-73.9885765,,4,,POINT (-73.9885765 40.7229688)
5799117240,40.7268876,-73.9999657,,4,,POINT (-73.9999657 40.7268876)
5799117244,40.7262337,-73.9983091,traffic_signals,3,,POINT (-73.9983091 40.7262337)
5799766717,40.7105597,-73.9941336,traffic_signals,4,,POINT (-73.9941336 40.7105597)
5804835269,40.7161863,-73.9874808,crossing,3,,POINT (-73.9874808 40.7161863)
5812723033,40.7156024,-74.0111062,traffic_signals,4,,POINT (-74.0111062 40.7156024)
5812723035,40.7188059,-74.0103517,traffic_signals,4,,POINT (-74.0103517 40.7188059)
5812723036,40.7169068,-74.010766,,3,,POINT (-74.010766 40.7169068)
5815234915,40.7097119,-74.0150777,motorway_junction,3,2,POINT (-74.0150777 40.7097119)
5837088104,40.7325066,-74.0034387,,3,,POINT (-74.0034387 40.7325066)
5837088105,40.7322539,-74.0035825,traffic_signals,5,,POINT (-74.0035825 40.7322539)
5838916777,40.8011565,-73.9596504,traffic_signals,5,,POINT (-73.9596504 40.8011565)
5843576975,40.8142114,-73.9341955,,3,,POINT (-73.9341955 40.8142114)
5849918502,40.74401,-73.9994252,traffic_signals,4,,POINT (-73.9994252 40.74401)
5849918504,40.7579117,-73.9892961,traffic_signals,4,,POINT (-73.9892961 40.7579117)
5852272391,40.7532743,-73.9666582,traffic_signals,5,,POINT (-73.9666582 40.7532743)
5871340510,40.7946728,-73.9218314,,3,,POINT (-73.9218314 40.7946728)
5871373017,40.7984025,-73.9234843,motorway_junction,3,,POINT (-73.9234843 40.7984025)
5871416183,40.8761672,-73.9077389,,3,,POINT (-73.9077389 40.8761672)
5871416389,40.8757899,-73.9083857,traffic_signals,4,,POINT (-73.9083857 40.8757899)
5871416392,40.8763557,-73.9076185,,3,,POINT (-73.9076185 40.8763557)
5906371179,40.7961544,-73.91937,,3,,POINT (-73.91937 40.7961544)
5959765085,40.8054723,-73.9319966,,3,,POINT (-73.9319966 40.8054723)
5993830853,40.7533202,-73.9665034,traffic_signals,3,,POINT (-73.9665034 40.7533202)
6086355078,40.7684951,-73.9495987,turning_circle,1,,POINT (-73.9495987 40.7684951)
6133355290,40.7536872,-73.9662667,,3,401701,POINT (-73.9662667 40.7536872)
6159356499,40.7984987,-73.9233187,,3,,POINT (-73.9233187 40.7984987)
6159356505,40.7981768,-73.9227192,,3,,POINT (-73.9227192 40.7981768)
6166333235,40.7464433,-73.974462,,3,,POINT (-73.974462 40.7464433)
6166333236,40.7463171,-73.9740538,motorway_junction,3,,POINT (-73.9740538 40.7463171)
6166333257,40.7471196,-73.9754887,,3,,POINT (-73.9754887 40.7471196)
6166333258,40.7469455,-73.9754531,,3,,POINT (-73.9754531 40.7469455)
6166413694,40.7456301,-73.9731825,,3,,POINT (-73.9731825 40.7456301)
6166413696,40.7456626,-73.9734423,toll_gantry,3,,POINT (-73.9734423 40.7456626)
6166969757,40.8048929,-73.9624703,traffic_signals,4,,POINT (-73.9624703 40.8048929)
6173564360,40.7729979,-73.9821059,,4,,POINT (-73.9821059 40.7729979)
6176483595,40.7612397,-73.9639021,traffic_signals,5,,POINT (-73.9639021 40.7612397)
6176628861,40.745191,-73.9709232,traffic_signals,3,,POINT (-73.9709232 40.745191)
6177439749,40.7602517,-73.9615014,traffic_signals,4,,POINT (-73.9615014 40.7602517)
6177439750,40.7635085,-73.969259,traffic_signals,4,,POINT (-73.969259 40.7635085)
6177439752,40.7635851,-73.9694394,traffic_signals,4,,POINT (-73.9694394 40.7635851)
6177439759,40.7621951,-73.9661278,traffic_signals,4,,POINT (-73.9661278 40.7621951)
6181480033,40.7871229,-73.9479214,traffic_signals,4,,POINT (-73.9479214 40.7871229)
6185259892,40.779687,-73.9443831,crossing,3,,POINT (-73.9443831 40.779687)
6185447546,40.7720711,-73.9459707,,1,,POINT (-73.9459707 40.7720711)
6198320765,40.8168973,-73.9572758,traffic_signals,3,,POINT (-73.9572758 40.8168973)
6207264908,40.778601,-73.98161,traffic_signals,4,,POINT (-73.98161 40.778601)
6211332483,40.7391128,-74.0031635,,3,,POINT (-74.0031635 40.7391128)
6211334202,40.7368828,-74.0055274,traffic_signals,4,,POINT (-74.0055274 40.7368828)
6213204061,40.736611,-74.005314,,3,,POINT (-74.005314 40.736611)
6216836461,40.7954456,-73.9319863,crossing,1,,POINT (-73.9319863 40.7954456)
6223571521,40.8100102,-73.9625801,traffic_signals,3,,POINT (-73.9625801 40.8100102)
6223571522,40.8099318,-73.9623955,traffic_signals,3,,POINT (-73.9623955 40.8099318)
6223571523,40.809363,-73.9630374,traffic_signals,3,,POINT (-73.9630374 40.809363)
6223571524,40.8092888,-73.9628599,traffic_signals,3,,POINT (-73.9628599 40.8092888)
6223969260,40.7483045,-73.9881935,traffic_signals,3,,POINT (-73.9881935 40.7483045)
6262915547,40.7083391,-74.0076543,,3,,POINT (-74.0076543 40.7083391)
6262915548,40.7072416,-74.007454,traffic_signals,4,,POINT (-74.007454 40.7072416)
6266152785,40.8018953,-73.9300369,motorway_junction,3,19,POINT (-73.9300369 40.8018953)
6289180287,40.782228,-73.9443514,,3,,POINT (-73.9443514 40.782228)
6289180295,40.7822424,-73.9444401,,3,,POINT (-73.9444401 40.7822424)
6289180298,40.7805009,-73.9441571,,3,,POINT (-73.9441571 40.7805009)
6330018917,40.7124807,-73.9922797,traffic_signals,4,,POINT (-73.9922797 40.7124807)
6331080434,40.7341911,-73.9750336,,1,,POINT (-73.9750336 40.7341911)
6331080435,40.7360982,-73.9787384,,1,,POINT (-73.9787384 40.7360982)
6417761624,40.7105022,-74.0145419,,3,,POINT (-74.0145419 40.7105022)
6431058183,40.807775,-73.9529182,traffic_signals,4,,POINT (-73.9529182 40.807775)
6511274595,40.8070815,-73.9335118,,3,,POINT (-73.9335118 40.8070815)
6515269079,40.8026118,-73.9307963,,3,,POINT (-73.9307963 40.8026118)
6516908811,40.8093528,-73.934988,motorway_junction,3,19,POINT (-73.934988 40.8093528)
6518638079,40.7382262,-74.0040312,,3,,POINT (-74.0040312 40.7382262)
6572026580,40.7405824,-73.9756299,,1,,POINT (-73.9756299 40.7405824)
6575692624,40.7589304,-74.0033826,,3,,POINT (-74.0033826 40.7589304)
6636032331,40.7545209,-74.0010703,traffic_signals,3,,POINT (-74.0010703 40.7545209)
6680686184,40.7595538,-73.9679487,traffic_signals,4,,POINT (-73.9679487 40.7595538)
6680686985,40.7602235,-73.9674539,traffic_signals,4,,POINT (-73.9674539 40.7602235)
6744466013,40.7627226,-73.9615722,traffic_signals,3,,POINT (-73.9615722 40.7627226)
6813350876,40.8158273,-73.9612283,traffic_signals,3,,POINT (-73.9612283 40.8158273)
6867580414,40.8179509,-73.9604157,traffic_signals,4,,POINT (-73.9604157 40.8179509)
6868145381,40.8113749,-73.9640405,traffic_signals,3,,POINT (-73.9640405 40.8113749)
6882378422,40.8610468,-73.9249627,,3,,POINT (-73.9249627 40.8610468)
6885524021,40.8253058,-73.9537325,,3,,POINT (-73.9537325 40.8253058)
6885524030,40.8236481,-73.9552907,,3,,POINT (-73.9552907 40.8236481)
6928075146,40.7610298,-73.9966945,,2,,POINT (-73.9966945 40.7610298)
6979088365,40.8253369,-73.9536712,,4,,POINT (-73.9536712 40.8253369)
6979088367,40.8254264,-73.9536804,,3,,POINT (-73.9536804 40.8254264)
7004393049,40.8028712,-73.9677238,,3,,POINT (-73.9677238 40.8028712)
7037071175,40.754589,-73.9970628,traffic_signals,4,,POINT (-73.9970628 40.754589)
7050687060,40.7722805,-73.9862242,traffic_signals,3,,POINT (-73.9862242 40.7722805)
7073877295,40.7583508,-74.0038049,,3,,POINT (-74.0038049 40.7583508)
7076060066,40.792956,-73.9480532,traffic_signals,4,,POINT (-73.9480532 40.792956)
7076060068,40.7928444,-73.9477848,,4,,POINT (-73.9477848 40.7928444)
7106818623,40.7859742,-73.9688537,traffic_signals,3,,POINT (-73.9688537 40.7859742)
7106818626,40.7852965,-73.9693444,traffic_signals,4,,POINT (-73.9693444 40.7852965)
7106818627,40.786605,-73.9683927,traffic_signals,3,,POINT (-73.9683927 40.786605)
7132405535,40.7159216,-73.9993221,traffic_signals,4,,POINT (-73.9993221 40.7159216)
